Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Uniphos Enterprises Ltd,UNIENTER,Fertilizers & Agro Chemicals,1153.209268,165.82,29.86814991,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER"
Dharmaj Crop Guard Ltd,DHARMAJ,Fertilizers & Agro Chemicals,1104.326647,326.75,24.88903869,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ"
Shivalik Rasayan Ltd,SHIVALIK,Fertilizers & Agro Chemicals,992.0510706,637.55,60.67590646,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK"
Zuari Agro Chemicals Ltd,ZUARI,Fertilizers & Agro Chemicals,924.1405658,219.73,9.258997754,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI"
Khaitan Chemicals and Fertilizers Ltd,KHAICHEM,Fertilizers & Agro Chemicals,799.7729432,82.46,-11.34429707,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM"
Nova Agritech Ltd,NOVAAGRI,Fertilizers & Agro Chemicals,728.5303466,80.93,25.74312179,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI"
Nagarjuna Fertilizers and Chemicals Ltd,NAGAFERT,Fertilizers & Agro Chemicals,708.7070286,11.85,-0.551952514,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT"
Titan Biotech Ltd,TITANBIO,Fertilizers & Agro Chemicals,484.335457,586.1,19.49036044,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO"
Aries Agro Ltd (CN),ARIES,Fertilizers & Agro Chemicals,382.0024581,293.75,19.67056942,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES"
Rama Phosphates Ltd,RAMAPHO,Fertilizers & Agro Chemicals,338.0465276,191.06,-10.8801586,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO"
Sikko Industries Ltd,SIKKO,Fertilizers & Agro Chemicals,181.3392,107.94,44.66482759,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO"
Agro Phos (India) Ltd,AGROPHOS,Fertilizers & Agro Chemicals,94.49765001,46.61,-17.93124289,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS"
Aimco Pesticides Ltd,AIMCOPEST,Fertilizers & Agro Chemicals,93.9086274,98,-9.353448944,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST"
Aristo Bio-Tech and Lifescience Ltd,ARISTO,Fertilizers & Agro Chemicals,66.954713,98.35,17.16787513,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO"
Phosphate Company Ltd,PHOSPHATE,Fertilizers & Agro Chemicals,58.1165028,161.1,28.91368299,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE"
Shiva Global Agro Industries Ltd,SHIVAAGRO,Fertilizers & Agro Chemicals,46.56738,46.6,8.560180147,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO"
Bohra Industries Ltd,BOHRAIND,Fertilizers & Agro Chemicals,18.74356627,13.11,-7.264948167,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND"
Kothari Industrial Corp Ltd,KOTIC,Fertilizers & Agro Chemicals,15.77963064,12.64,,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND,KOTIC"
Sirohia & Sons Ltd,SIROHIA,Fertilizers & Agro Chemicals,12.3061104,12,-205.10184,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND,KOTIC,SIROHIA"
MPAgro Industries Ltd,MPAGI,Fertilizers & Agro Chemicals,9.715752036,16.74,194.3150407,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND,KOTIC,SIROHIA,MPAGI"
Welterman International Ltd,WELTI,Fertilizers & Agro Chemicals,7.0305779,15.83,-50.21841357,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND,KOTIC,SIROHIA,MPAGI,WELTI"
Saptak Chem and Business Ltd,SCBL,Fertilizers & Agro Chemicals,2.908445712,2.71,-96.9481904,"FACT,COROMANDEL,UPL,BAYERCROP,CHAMBLFERT,RCF,DEEPAKFERT,GNFC,GSFC,DHANUKA,PARADEEP,NFL,RALLIS,SHARDACROP,BHARATRAS,BHAGCHEM,IPL,ASTEC,INSECTICID,MBAPL,MADRASFERT,KRISHANA,SPIC,EXCELINDUS,MANGCHEFER,HERANBA,NACLIND,UNIENTER,DHARMAJ,SHIVALIK,ZUARI,KHAICHEM,NOVAAGRI,NAGAFERT,TITANBIO,ARIES,RAMAPHO,SIKKO,AGROPHOS,AIMCOPEST,ARISTO,PHOSPHATE,SHIVAAGRO,BOHRAIND,KOTIC,SIROHIA,MPAGI,WELTI,SCBL"
JSW Steel Ltd,JSWSTEEL,Iron & Steel,227764.6809,934.55,25.84710405,Iron & Steel
Tata Steel Ltd,TATASTEEL,Iron & Steel,203556.4653,163.06,-45.87249975,"Iron & Steel,TATASTEEL"
Jindal Steel And Power Ltd,JINDALSTEL,Iron & Steel,99488.27017,983.3,16.7533233,"Iron & Steel,TATASTEEL,JINDALSTEL"
Bharat Forge Ltd,BHARATFORG,Iron & Steel,79967.17549,1717.55,84.07596805,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG"
Steel Authority of India Ltd,SAIL,Iron & Steel,61970.27091,150.03,20.20767507,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL"
Jindal Stainless Ltd,JSL,Iron & Steel,60633.60589,736.35,22.34755359,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL"
KIOCL Ltd,KIOCL,Iron & Steel,27066.19506,445.35,-324.8853086,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL"
Shyam Metalics and Energy Ltd,SHYAMMETL,Iron & Steel,20567.90299,739.75,19.87640294,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL"
PTC Industries Ltd,PTCIL,Iron & Steel,20041.04355,13790.45,474.6812778,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL"
Welspun Corp Ltd,WELCORP,Iron & Steel,17034.89717,649.75,15.34979651,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP"
Jai Balaji Industries Ltd,JAIBALAJI,Iron & Steel,16958.75408,929.5,19.28095193,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI"
NMDC Steel Ltd,NSLNISP,Iron & Steel,16950.62424,57.84,-10.86355635,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP"
Godawari Power and Ispat Ltd,GPIL,Iron & Steel,14980.35583,1119.65,15.99525474,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL"
Nava Limited,NAVA,Iron & Steel,13142.49029,905.75,10.46318301,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA"
Usha Martin Ltd,USHAMART,Iron & Steel,11609.14687,380.95,27.38264664,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART"
Kirloskar Ferrous Industries Ltd,KIRLFER,Iron & Steel,10601.29317,760.15,44.52454083,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER"
Sarda Energy & Minerals Ltd,SARDAEN,Iron & Steel,9549.532417,271,18.2591442,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN"
Gallantt Ispat Ltd,GALLANTT,Iron & Steel,7506.250199,311.1,33.30929753,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT"
Surya Roshni Ltd,SURYAROSNI,Iron & Steel,6528.347284,601.7,19.83335546,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI"
Bansal Wire Industries Ltd,BANSALWIRE,Iron & Steel,5790.221885,369.85,75.03203168,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE"
Jayaswal Neco Industries Ltd,JAYNECOIND,Iron & Steel,5112.305755,52.65,24.34663184,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND"
Sunflag Iron and Steel Co Ltd,SUNFLAG,Iron & Steel,4763.200011,264.3,33.18146995,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG"
Tinplate Company of India Ltd,TINPLATE,Iron & Steel,4505.941816,430.5,31.54758675,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE"
Venus Pipes and Tubes Ltd,VENUSPIPES,Iron & Steel,4370.361366,2153.3,50.82997635,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES"
JTL Industries Ltd,JTLIND,Iron & Steel,4072.685017,212.52,36.03508243,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND"
ISMT Ltd,ISMTLTD,Iron & Steel,3927.853577,130.71,22.62197533,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD"
Indian Metals and Ferro Alloys Ltd,IMFA,Iron & Steel,3873.095499,717.85,9.816986032,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA"
Kalyani Steels Ltd,KSL,Iron & Steel,3819.206219,874.9,15.35174138,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL"
Shivalik Bimetal Controls Ltd,SBCL,Iron & Steel,3638.569293,631.65,43.17751623,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL"
Prakash Industries Ltd,PRAKASH,Iron & Steel,3391.989112,189.41,9.742335964,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH"
Rajratan Global Wire Ltd,RAJRATAN,Iron & Steel,3120.89337,614.7,43.44832758,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN"
Maithan Alloys Ltd,MAITHANALL,Iron & Steel,3119.884814,1071.7,8.940522735,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL"
Salasar Techno Engineering Ltd,SALASAR,Iron & Steel,3109.913292,18.01,58.75521051,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR"
Goodluck India Ltd,GOODLUCK,Iron & Steel,2973.47508,908.25,22.53657026,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK"
MM Forgings Ltd,MMFL,Iron & Steel,2830.025984,586.15,20.95849799,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL"
Mukand Ltd,MUKANDLTD,Iron & Steel,2582.569197,178.73,25.14673026,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD"
Pennar Industries Ltd,PENIND,Iron & Steel,2564.65312,190.05,26.07945007,"Iron & Steel,TATASTEEL,JINDALSTEL,BHARATFORG,SAIL,JSL,KIOCL,SHYAMMETL,PTCIL,WELCORP,JAIBALAJI,NSLNISP,GPIL,NAVA,USHAMART,KIRLFER,SARDAEN,GALLANTT,SURYAROSNI,BANSALWIRE,JAYNECOIND,SUNFLAG,TINPLATE,VENUSPIPES,JTLIND,ISMTLTD,IMFA,KSL,SBCL,PRAKASH,RAJRATAN,MAITHANALL,SALASAR,GOODLUCK,MMFL,MUKANDLTD,PENIND"
